road,modal_class,segments,mean_lanes,mean_speed_kmh,oneway_share,transit_share,commercial_share,junction_share,unpaved_share,lanes_imputed_share,speed_imputed_share,mean_segment_score,category,confidence
Rua Maria Rosa,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Araçari,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Fernandes de Abreu,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Iramaia,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Irlanda,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Almerindo Cardarelli,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa Ouro Preto,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Professor Álvaro Guerra,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Padre Jacob Saliba,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Almirante Mascarenhas,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Bucareste,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Luxemburgo,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça dos Incas,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Portugal,residential,7,1.0,30,0.71,0.0,0.0,0.0,0.0,0.43,1.0,5.0,Low,low
Rua Atenas,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua San Salvador,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Iucatã,residential,4,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Morungaba,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Taufike Casmamie,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Panamá,residential,5,1.0,30,0.8,0.0,0.0,0.0,0.0,0.6,1.0,5.0,Low,low
Rua Rio Preto,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Low,medium
Rua Alcino Braga,residential,6,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Fláquer,residential,4,1.0,30,0.75,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Said Aiach,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Coronel João Dente,residential,5,1.0,30,0.6,0.0,0.0,0.0,0.0,1.0,0.4,5.0,Low,low
Rua Canavieiras,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Manuel Peixoto da Mota,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Ibaragui Nissui,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Agnaldo Manuel dos Santos,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua São Paulino,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Apinaco,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Estevão Porto,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Armorial,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Engenheiro Sampaio Coelho,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Silvestre de Lima,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Engenho Velho,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Tenente Antônio João,residential,1,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Low,high
Rua Belo Horizonte,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Santa Olívia,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Matias Ferrão,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Paulo Afonso,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Agudos,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Bucolismo,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Correia de Andrade,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Campos Sales,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Aristides Lobo,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Martim Burchard,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,0.5,5.0,Low,low
Rua Dom Bosco,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua San Genaro,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Donatello,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Vicente de Carvalho,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua dos Pescadores,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua José Bento,residential,2,1.0,35,0.5,0.0,0.0,0.0,0.0,1.0,0.5,5.0,Low,low
Rua Doutor Freire,residential,3,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Lopes Trovão,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Ribeiro de Almeida,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Porto Calvo,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Ministro Francisco Campos,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Praça Irmãos Karman,residential,3,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Urbanizadora,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Zara,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Dutra Rodrigues,residential,1,1.0,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua dos Protestantes,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Vinte e Cinco de Janeiro,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itapitangui,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Antônio Alves Magan,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Teodoro Ramos,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Araquã,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Olga Cecília,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Ernesto de Castro,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Andrade Reis,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Antunes Maciel,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Jules Martin,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Rivadávia Correia,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Leopoldo Froes,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Professor Oliveira Fausto,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua João Batista de Freitas,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Francisco Sá Barbosa,residential,1,1.0,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Dom Antônio de Melo,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Pedro Arbués,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Gabriela Sá Barbosa,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Vila Judite,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Saião Lobato,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Low,medium
Travessa Túlio Bovolenta,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Adolfo Bergamini,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Guerino Raso,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Francisco Otaviano,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Kiel,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor José Almeida Camargo,residential,1,1.0,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Penalva,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Montezuma,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Francisco Farel,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Monsanto,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Votuporanga,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Macaubal,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Mairiporã,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Tremembé,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Guaçu,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Taboão,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Jaciporã,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itacaranha,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itatiba,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Sílvio Portugal,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Penápolis,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Principado de Mônaco,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itajaçu,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itaperuna,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Senador João Lira,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Mario de Melo,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Flávio Queirós Morais,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.67,5.0,Low,low
Rua Monsenhor Alberto Pequeno,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Atalaia,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Juazeiro,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Macapá,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Ferdinando Laboriau,residential,3,1.0,30,0.33,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Capitão Garcindo,residential,3,1.0,30,0.33,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Santarém,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Ilhéus,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Dona Balduína,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Erculânia,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Pedro Francisco Viana,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Clodomiro Pereira,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,0.5,0.5,5.0,Low,low
Rua Raguna Cabral,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Italia Fausto,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Ararás,residential,4,1.0,30,0.75,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Santa Flora,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Raul de Leone,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Amaral,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Luis Delfino,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Pindorama,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Vieira de Moura,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Dona Carolina,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Batovi,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Dona Ana,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Alexandre Buairide,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Coronel Gomes Pimentel,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua José Maria do Vale,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Mantiqueira,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Juaracê,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Coronel Cabrita,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Júlio de Menezes,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Caetano de Oliveira,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Meruoca,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Pereira Caldas,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Padre Luis Soriano,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Rodrigues Batista,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Nestor Moreira,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua dos Sertões,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Crisoberilo,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Correia Galvão,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Crisolita,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Miriam,residential,4,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Pampulha,residential,1,1.0,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Matinada,residential,1,1.0,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Elias Assad Chedid,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Adriano de Barros,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa Tacomaré,residential,1,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Low,high
Rua Emilio Barbosa,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Otácvio Gurgel,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Jamanduá,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Viela Arthur Luiz Adriano,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Abelardo Pinto Piolin,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Low,medium
Rua São Luís do Paraitinga,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Poá,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Largo Senador Morais Barros,residential,1,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Low,high
Rua Professor Gustavo Pires de Andrade,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Falchi Gianini,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Floriano de Sá,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Zaira,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua da Alegria,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Low,medium
Rua Teodor Herzi,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itaetê,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Deputado Fábio Aranha,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Montesquieu,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Francisco da Vitória,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Condillac,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Paulo Giannotti,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Sílvio Penteado,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Vila Mendes,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Sebastião de Castro,residential,1,1.0,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Low,medium
Rua Holanda,residential,3,1.0,30,0.67,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Comandatuba,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Iaiá Garcia,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua João Franco,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Luis de Barros,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Miriti,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua São Carlos,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Vizeu,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Doutor Luciano Heitor Beiguelman,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa João Xavier de Oliveira,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa Vera de Oliveira Coutinho,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Medeiros de Albuquerque,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Low,medium
Rua Doutor Louis Couty,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Bernardo Francisco,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Padre Savino Agazzi,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Professor João Roberto Soares de Lima,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Luigi Ori,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Itaiúba,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Professor Osório de Almeida,residential,4,1.0,30,0.75,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Miraúba,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Arabuta,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Lins,residential,2,1.0,30,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Santo Hermeto,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Lúcio Cardim,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua General Espozel Júnior,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Guimarães Peixoto,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Angelina Techio Cidro,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Camacá,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa Baía do Maracanã,residential,3,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Gabriel Galvanese Amato,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa Maria Guerrero,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Passagem Particular,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Tamacuri,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Viela Nazareno Ortenzi,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Francisco Cassiani,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Darnilo Martins Pereira,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Eugênia Milotti Ori,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua José Francisco Bento,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Auriverde,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Doutor Valentim Amaral,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Alexandrino da Silveira Bueno,residential,2,1.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.5,5.0,Low,low
Rua Nicolau Ancona Lopez,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Gangila,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Low,medium
Rua Monteiro,residential,2,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Porto Militão,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Francisco Manuel,residential,3,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Soares de Barros,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Professor Brasil Machado de Campos,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Travessa Luis Puglisi,residential,1,1.0,30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Rua Arminda Fernandes de Almeida,residential,1,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
Praça Cassiano Nogueira,residential,2,1.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Low,low
